clip_id,raw_text,clean_text,tokens,lemmas,stopword_counts,word_count,negation_count,question_count,avg_word_length,is_empty
clip_0834,Copy.,copy.,"[""copy"", "".""]","[""copy"", "".""]",{},1,0,0,4.0,False
clip_0835,"So when you stop at P1 short pause and P0, we're gonna leave.","so when you stop at p1 short pause and p0, we're gonna leave.","[""so"", ""when"", ""you"", ""stop"", ""at"", ""p1"", ""short"", ""pause"", ""and"", ""p0"", "","", ""we"", ""'re"", ""gon"", ""na"", ""leave"", "".""]","[""so"", ""when"", ""you"", ""stop"", ""at"", ""p1"", ""short"", ""pause"", ""and"", ""p0"", "","", ""we"", ""'re"", ""gon"", ""na"", ""leave"", "".""]","{""and"": 1, ""when"": 1, ""we"": 1, ""at"": 1, ""so"": 1, ""you"": 1}",12,0,0,3.333,False
clip_0836,Thanks for watching guys!,thanks for watching guys!,"[""thanks"", ""for"", ""watching"", ""guys"", ""!""]","[""thank"", ""for"", ""watch"", ""guy"", ""!""]","{""for"": 1}",4,0,0,5.25,False
clip_0837,"Just for info, when I first got in the car, the pillar metalled someone. Back in the garage. So when I first drove out, the pillar metalled someone.","just for info, when i first got in the car, the pillar metalled someone. back in the garage. so when i first drove out, the pillar metalled someone.","[""just"", ""for"", ""info"", "","", ""when"", ""i"", ""first"", ""got"", ""in"", ""the"", ""car"", "","", ""the"", ""pillar"", ""metalled"", ""someone"", ""."", ""back"", ""in"", ""the"", ""garage"", ""."", ""so"", ""when"", ""i"", ""first"", ""drove"", ""out"", "","", ""the"", ""pillar"", ""metalled"", ""someone"", "".""]","[""just"", ""for"", ""info"", "","", ""when"", ""i"", ""first"", ""get"", ""in"", ""the"", ""car"", "","", ""the"", ""pillar"", ""metal"", ""someone"", ""."", ""back"", ""in"", ""the"", ""garage"", ""."", ""so"", ""when"", ""i"", ""first"", ""drive"", ""out"", "","", ""the"", ""pillar"", ""metal"", ""someone"", "".""]","{""just"": 1, ""for"": 1, ""i"": 2, ""when"": 2, ""the"": 4, ""so"": 1, ""in"": 2, ""out"": 1}",28,0,0,4.107,False
clip_0838,"So I rise to the formation lap into K2 Then slow for the burnout I don't know about that stuff Copy, yeah, waiting feedback Much drop was good, much drop was good C1, SC2 time, I really annoy","so i rise to the formation lap into k2 then slow for the burnout i don't know about that stuff copy, yeah, waiting feedback much drop was good, much drop was good c1, sc2 time, i really annoy","[""so"", ""i"", ""rise"", ""to"", ""the"", ""formation"", ""lap"", ""into"", ""k2"", ""then"", ""slow"", ""for"", ""the"", ""burnout"", ""i"", ""do"", ""n't"", ""know"", ""about"", ""that"", ""stuff"", ""copy"", "","", ""yeah"", "","", ""waiting"", ""feedback"", ""much"", ""drop"", ""was"", ""good"", "","", ""much"", ""drop"", ""was"", ""good"", ""c1"", "","", ""sc2"", ""time"", "","", ""i"", ""really"", ""annoy""]","[""so"", ""i"", ""rise"", ""to"", ""the"", ""formation"", ""lap"", ""into"", ""k2"", ""then"", ""slow"", ""for"", ""the"", ""burnout"", ""i"", ""do"", ""n't"", ""know"", ""about"", ""that"", ""stuff"", ""copy"", "","", ""yeah"", "","", ""wait"", ""feedback"", ""much"", ""drop"", ""be"", ""good"", "","", ""much"", ""drop"", ""be"", ""good"", ""c1"", "","", ""sc2"", ""time"", "","", ""i"", ""really"", ""annoy""]","{""into"": 1, ""then"": 1, ""for"": 1, ""about"": 1, ""to"": 1, ""i"": 3, ""was"": 2, ""the"": 2, ""so"": 1, ""that"": 1, ""do"": 1}",35,0,0,3.971,False
clip_0839,"4 bar nights is possible, we can do 4 bar nights Ollie, mode slow and 4 bar nights. 81 if you can. OK Ollie, your feet will be longer as the head down, turn 7, 8, minus 1. And that's 50 feet up to go.","4 bar nights is possible, we can do 4 bar nights ollie, mode slow and 4 bar nights. 81 if you can. ok ollie, your feet will be longer as the head down, turn 7, 8, minus 1. and that's 50 feet up to go.","[""4"", ""bar"", ""nights"", ""is"", ""possible"", "","", ""we"", ""can"", ""do"", ""4"", ""bar"", ""nights"", ""ollie"", "","", ""mode"", ""slow"", ""and"", ""4"", ""bar"", ""nights"", ""."", ""81"", ""if"", ""you"", ""can"", ""."", ""ok"", ""ollie"", "","", ""your"", ""feet"", ""will"", ""be"", ""longer"", ""as"", ""the"", ""head"", ""down"", "","", ""turn"", ""7"", "","", ""8"", "","", ""minus"", ""1."", ""and"", ""that"", ""'s"", ""50"", ""feet"", ""up"", ""to"", ""go"", "".""]","[""4"", ""bar"", ""nights"", ""be"", ""possible"", "","", ""we"", ""can"", ""do"", ""4"", ""bar"", ""nights"", ""ollie"", "","", ""mode"", ""slow"", ""and"", ""4"", ""bar"", ""nights"", ""."", ""81"", ""if"", ""you"", ""can"", ""."", ""ok"", ""ollie"", "","", ""your"", ""feet"", ""will"", ""be"", ""longer"", ""as"", ""the"", ""head"", ""down"", "","", ""turn"", ""7"", "","", ""8"", "","", ""minus"", ""1."", ""and"", ""that"", ""'s"", ""50"", ""feet"", ""up"", ""to"", ""go"", "".""]","{""as"": 1, ""if"": 1, ""you"": 1, ""and"": 2, ""to"": 1, ""is"": 1, ""up"": 1, ""can"": 2, ""down"": 1, ""your"": 1, ""will"": 1, ""we"": 1, ""the"": 1, ""be"": 1, ""that"": 1, ""do"": 1}",37,0,0,3.622,False
clip_0840,"Turn 7, 8 minus 0.5 Turn 7, 8 minus 0.5, 50 to go Get all the higher the tires Aye, that's good, so far 50 to go, turn 7 minus 0.5","turn 7, 8 minus 0.5 turn 7, 8 minus 0.5, 50 to go get all the higher the tires aye, that's good, so far 50 to go, turn 7 minus 0.5","[""turn"", ""7"", "","", ""8"", ""minus"", ""0.5"", ""turn"", ""7"", "","", ""8"", ""minus"", ""0.5"", "","", ""50"", ""to"", ""go"", ""get"", ""all"", ""the"", ""higher"", ""the"", ""tires"", ""aye"", "","", ""that"", ""'s"", ""good"", "","", ""so"", ""far"", ""50"", ""to"", ""go"", "","", ""turn"", ""7"", ""minus"", ""0.5""]","[""turn"", ""7"", "","", ""8"", ""minus"", ""0.5"", ""turn"", ""7"", "","", ""8"", ""minus"", ""0.5"", "","", ""50"", ""to"", ""go"", ""get"", ""all"", ""the"", ""higher"", ""the"", ""tire"", ""aye"", "","", ""that"", ""'s"", ""good"", "","", ""so"", ""far"", ""50"", ""to"", ""go"", "","", ""turn"", ""7"", ""minus"", ""0.5""]","{""to"": 2, ""the"": 2, ""so"": 1, ""all"": 1, ""that"": 1}",21,0,0,3.524,False
clip_0841,"job. The staffing is tired starting to grain. We see some light front grain on your front left on board. Just EB5, EB5. Okay Ollie you can see Max ahead struggling, Estimac five ahead please, P7.","job. the staffing is tired starting to grain. we see some light front grain on your front left on board. just eb5, eb5. okay ollie you can see max ahead struggling, estimac five ahead please, p7.","[""job"", ""."", ""the"", ""staffing"", ""is"", ""tired"", ""starting"", ""to"", ""grain"", ""."", ""we"", ""see"", ""some"", ""light"", ""front"", ""grain"", ""on"", ""your"", ""front"", ""left"", ""on"", ""board"", ""."", ""just"", ""eb5"", "","", ""eb5"", ""."", ""okay"", ""ollie"", ""you"", ""can"", ""see"", ""max"", ""ahead"", ""struggling"", "","", ""estimac"", ""five"", ""ahead"", ""please"", "","", ""p7"", "".""]","[""job"", ""."", ""the"", ""staff"", ""be"", ""tire"", ""start"", ""to"", ""grain"", ""."", ""we"", ""see"", ""some"", ""light"", ""front"", ""grain"", ""on"", ""your"", ""front"", ""leave"", ""on"", ""board"", ""."", ""just"", ""eb5"", "","", ""eb5"", ""."", ""okay"", ""ollie"", ""you"", ""can"", ""see"", ""max"", ""ahead"", ""struggle"", "","", ""estimac"", ""five"", ""ahead"", ""please"", "","", ""p7"", "".""]","{""just"": 1, ""you"": 1, ""to"": 1, ""is"": 1, ""can"": 1, ""on"": 2, ""your"": 1, ""we"": 1, ""the"": 1, ""some"": 1}",33,0,0,4.364,False
clip_0842,"Copy, enough for pacing. Copy Ali, 48 to go. So first happen on the last box, nice overkill. Turn to P9, good job. Droll cards.","copy, enough for pacing. copy ali, 48 to go. so first happen on the last box, nice overkill. turn to p9, good job. droll cards.","[""copy"", "","", ""enough"", ""for"", ""pacing"", ""."", ""copy"", ""ali"", "","", ""48"", ""to"", ""go"", ""."", ""so"", ""first"", ""happen"", ""on"", ""the"", ""last"", ""box"", "","", ""nice"", ""overkill"", ""."", ""turn"", ""to"", ""p9"", "","", ""good"", ""job"", ""."", ""droll"", ""cards"", "".""]","[""copy"", "","", ""enough"", ""for"", ""pace"", ""."", ""copy"", ""ali"", "","", ""48"", ""to"", ""go"", ""."", ""so"", ""first"", ""happen"", ""on"", ""the"", ""last"", ""box"", "","", ""nice"", ""overkill"", ""."", ""turn"", ""to"", ""p9"", "","", ""good"", ""job"", ""."", ""droll"", ""card"", "".""]","{""for"": 1, ""to"": 2, ""on"": 1, ""the"": 1, ""so"": 1}",23,0,0,3.913,False
clip_0843,"Stop, turn three. Safety car, safety car, safety car, mode safety car, mode safety car. Blocks? Yeah, we'll stop by the box. And you know what pirate is. Well, obviously it's a hard. Yeah, and...","stop, turn three. safety car, safety car, safety car, mode safety car, mode safety car. blocks? yeah, we'll stop by the box. and you know what pirate is. well, obviously it's a hard. yeah, and","[""stop"", "","", ""turn"", ""three"", ""."", ""safety"", ""car"", "","", ""safety"", ""car"", "","", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", ""."", ""blocks"", ""?"", ""yeah"", "","", ""we"", ""'ll"", ""stop"", ""by"", ""the"", ""box"", ""."", ""and"", ""you"", ""know"", ""what"", ""pirate"", ""is"", ""."", ""well"", "","", ""obviously"", ""it"", ""'s"", ""a"", ""hard"", ""."", ""yeah"", "","", ""and""]","[""stop"", "","", ""turn"", ""three"", ""."", ""safety"", ""car"", "","", ""safety"", ""car"", "","", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", ""."", ""block"", ""?"", ""yeah"", "","", ""we"", ""'ll"", ""stop"", ""by"", ""the"", ""box"", ""."", ""and"", ""you"", ""know"", ""what"", ""pirate"", ""be"", ""."", ""well"", "","", ""obviously"", ""it"", ""'s"", ""a"", ""hard"", ""."", ""yeah"", "","", ""and""]","{""what"": 1, ""you"": 1, ""by"": 1, ""and"": 2, ""is"": 1, ""it"": 1, ""a"": 1, ""we"": 1, ""the"": 1}",35,0,1,3.971,False
clip_0844,"Yeah, creating reduced on all cars and especially the hard, as the ones who are looking quite good. Copy. Box, box. Box. Box should be racing cars on exit. Hold it, hit lane. Motorized.","yeah, creating reduced on all cars and especially the hard, as the ones who are looking quite good. copy. box, box. box. box should be racing cars on exit. hold it, hit lane. motorized.","[""yeah"", "","", ""creating"", ""reduced"", ""on"", ""all"", ""cars"", ""and"", ""especially"", ""the"", ""hard"", "","", ""as"", ""the"", ""ones"", ""who"", ""are"", ""looking"", ""quite"", ""good"", ""."", ""copy"", ""."", ""box"", "","", ""box"", ""."", ""box"", ""."", ""box"", ""should"", ""be"", ""racing"", ""cars"", ""on"", ""exit"", ""."", ""hold"", ""it"", "","", ""hit"", ""lane"", ""."", ""motorized"", "".""]","[""yeah"", "","", ""create"", ""reduce"", ""on"", ""all"", ""cars"", ""and"", ""especially"", ""the"", ""hard"", "","", ""as"", ""the"", ""ones"", ""who"", ""be"", ""look"", ""quite"", ""good"", ""."", ""copy"", ""."", ""box"", "","", ""box"", ""."", ""box"", ""."", ""box"", ""should"", ""be"", ""race"", ""cars"", ""on"", ""exit"", ""."", ""hold"", ""it"", "","", ""hit"", ""lane"", ""."", ""motorize"", "".""]","{""as"": 1, ""and"": 1, ""it"": 1, ""on"": 2, ""who"": 1, ""the"": 2, ""be"": 1, ""all"": 1, ""should"": 1, ""are"": 1}",34,0,0,4.147,False
clip_0845,"Stop! Mode raised, mode raised. Also the long zone exit. Mode SC, mode safety car, mode safety car. And reset mode D red, Deg. We're not going past once so far. What's the hell was that bugger behind me? Oh, where was it behind me?","stop! mode raised, mode raised. also the long zone exit. mode sc, mode safety car, mode safety car. and reset mode d red, deg. we're not going past once so far. what's the hell was that bugger behind me? oh, where was it behind me?","[""stop"", ""!"", ""mode"", ""raised"", "","", ""mode"", ""raised"", ""."", ""also"", ""the"", ""long"", ""zone"", ""exit"", ""."", ""mode"", ""sc"", "","", ""mode"", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", ""."", ""and"", ""reset"", ""mode"", ""d"", ""red"", "","", ""deg"", ""."", ""we"", ""'re"", ""not"", ""going"", ""past"", ""once"", ""so"", ""far"", ""."", ""what"", ""'s"", ""the"", ""hell"", ""was"", ""that"", ""bugger"", ""behind"", ""me"", ""?"", ""oh"", "","", ""where"", ""was"", ""it"", ""behind"", ""me"", ""?""]","[""stop"", ""!"", ""mode"", ""raise"", "","", ""mode"", ""raise"", ""."", ""also"", ""the"", ""long"", ""zone"", ""exit"", ""."", ""mode"", ""sc"", "","", ""mode"", ""safety"", ""car"", "","", ""mode"", ""safety"", ""car"", ""."", ""and"", ""reset"", ""mode"", ""d"", ""red"", "","", ""deg"", ""."", ""we"", ""'re"", ""not"", ""go"", ""past"", ""once"", ""so"", ""far"", ""."", ""what"", ""'s"", ""the"", ""hell"", ""be"", ""that"", ""bugger"", ""behind"", ""me"", ""?"", ""oh"", "","", ""where"", ""be"", ""it"", ""behind"", ""me"", ""?""]","{""what"": 1, ""where"": 1, ""me"": 2, ""once"": 1, ""and"": 1, ""it"": 1, ""d"": 1, ""not"": 1, ""was"": 2, ""we"": 1, ""the"": 2, ""so"": 1, ""that"": 1}",45,1,2,3.756,False
clip_0846,"The Audi. Coffee. And what about the RP and the Red Bull? Are they behind me? Yeah, they have come back out on hearts. Behind or in front? Behind.","the audi. coffee. and what about the rp and the red bull? are they behind me? yeah, they have come back out on hearts. behind or in front? behind.","[""the"", ""audi"", ""."", ""coffee"", ""."", ""and"", ""what"", ""about"", ""the"", ""rp"", ""and"", ""the"", ""red"", ""bull"", ""?"", ""are"", ""they"", ""behind"", ""me"", ""?"", ""yeah"", "","", ""they"", ""have"", ""come"", ""back"", ""out"", ""on"", ""hearts"", ""."", ""behind"", ""or"", ""in"", ""front"", ""?"", ""behind"", "".""]","[""the"", ""audi"", ""."", ""coffee"", ""."", ""and"", ""what"", ""about"", ""the"", ""rp"", ""and"", ""the"", ""red"", ""bull"", ""?"", ""be"", ""they"", ""behind"", ""me"", ""?"", ""yeah"", "","", ""they"", ""have"", ""come"", ""back"", ""out"", ""on"", ""hearts"", ""."", ""behind"", ""or"", ""in"", ""front"", ""?"", ""behind"", "".""]","{""what"": 1, ""me"": 1, ""they"": 2, ""and"": 2, ""about"": 1, ""have"": 1, ""on"": 1, ""the"": 3, ""in"": 1, ""out"": 1, ""or"": 1, ""are"": 1}",29,0,3,3.793,False
clip_0847,"how can I go in? oh, we'll catch you to the back it's twice past what about D1? I don't need to respect the Delta anymore, right? get standby get D plus, get D plus","how can i go in? oh, we'll catch you to the back it's twice past what about d1? i don't need to respect the delta anymore, right? get standby get d plus, get d plus","[""how"", ""can"", ""i"", ""go"", ""in"", ""?"", ""oh"", "","", ""we"", ""'ll"", ""catch"", ""you"", ""to"", ""the"", ""back"", ""it"", ""'s"", ""twice"", ""past"", ""what"", ""about"", ""d1"", ""?"", ""i"", ""do"", ""n't"", ""need"", ""to"", ""respect"", ""the"", ""delta"", ""anymore"", "","", ""right"", ""?"", ""get"", ""standby"", ""get"", ""d"", ""plus"", "","", ""get"", ""d"", ""plus""]","[""how"", ""can"", ""i"", ""go"", ""in"", ""?"", ""oh"", "","", ""we"", ""'ll"", ""catch"", ""you"", ""to"", ""the"", ""back"", ""it"", ""'s"", ""twice"", ""past"", ""what"", ""about"", ""d1"", ""?"", ""i"", ""do"", ""n't"", ""need"", ""to"", ""respect"", ""the"", ""delta"", ""anymore"", "","", ""right"", ""?"", ""get"", ""standby"", ""get"", ""d"", ""plus"", "","", ""get"", ""d"", ""plus""]","{""what"": 1, ""you"": 1, ""about"": 1, ""to"": 2, ""i"": 2, ""it"": 1, ""can"": 1, ""d"": 2, ""how"": 1, ""we"": 1, ""the"": 2, ""in"": 1, ""do"": 1}",34,0,3,3.353,False
clip_0848,"maximum suck. I still have my dumpster though on my screen. Just tell me I don't need to follow it. Sorry, I'll only repeat. Do I need to follow this dumpster or not? It's on my screen. No, negative, negative. Thank you.","maximum suck. i still have my dumpster though on my screen. just tell me i don't need to follow it. sorry, i'll only repeat. do i need to follow this dumpster or not? it's on my screen. no, negative, negative. thank you.","[""maximum"", ""suck"", ""."", ""i"", ""still"", ""have"", ""my"", ""dumpster"", ""though"", ""on"", ""my"", ""screen"", ""."", ""just"", ""tell"", ""me"", ""i"", ""do"", ""n't"", ""need"", ""to"", ""follow"", ""it"", ""."", ""sorry"", "","", ""i"", ""'ll"", ""only"", ""repeat"", ""."", ""do"", ""i"", ""need"", ""to"", ""follow"", ""this"", ""dumpster"", ""or"", ""not"", ""?"", ""it"", ""'s"", ""on"", ""my"", ""screen"", ""."", ""no"", "","", ""negative"", "","", ""negative"", ""."", ""thank"", ""you"", "".""]","[""maximum"", ""suck"", ""."", ""i"", ""still"", ""have"", ""my"", ""dumpster"", ""though"", ""on"", ""my"", ""screen"", ""."", ""just"", ""tell"", ""me"", ""i"", ""do"", ""n't"", ""need"", ""to"", ""follow"", ""it"", ""."", ""sorry"", "","", ""i"", ""'ll"", ""only"", ""repeat"", ""."", ""do"", ""i"", ""need"", ""to"", ""follow"", ""this"", ""dumpster"", ""or"", ""not"", ""?"", ""it"", ""'s"", ""on"", ""my"", ""screen"", ""."", ""no"", "","", ""negative"", "","", ""negative"", ""."", ""thank"", ""you"", "".""]","{""just"": 1, ""this"": 1, ""you"": 1, ""me"": 1, ""only"": 1, ""to"": 2, ""have"": 1, ""i"": 4, ""it"": 2, ""on"": 2, ""not"": 1, ""my"": 3, ""no"": 1, ""or"": 1, ""do"": 2}",42,2,1,3.81,False
clip_0849,"Olly, it's dazzling ahead on a new hard. Holtenberger Limbad didn't stop, so they'll struggle at the restart. Olly, safety car in this lap. Ollons up behind my 12 lap old hard. In a very good position, Olly.","olly, it's dazzling ahead on a new hard. holtenberger limbad didn't stop, so they'll struggle at the restart. olly, safety car in this lap. ollons up behind my 12 lap old hard. in a very good position, olly.","[""olly"", "","", ""it"", ""'s"", ""dazzling"", ""ahead"", ""on"", ""a"", ""new"", ""hard"", ""."", ""holtenberger"", ""limbad"", ""did"", ""n't"", ""stop"", "","", ""so"", ""they"", ""'ll"", ""struggle"", ""at"", ""the"", ""restart"", ""."", ""olly"", "","", ""safety"", ""car"", ""in"", ""this"", ""lap"", ""."", ""ollons"", ""up"", ""behind"", ""my"", ""12"", ""lap"", ""old"", ""hard"", ""."", ""in"", ""a"", ""very"", ""good"", ""position"", "","", ""olly"", "".""]","[""olly"", "","", ""it"", ""'s"", ""dazzle"", ""ahead"", ""on"", ""a"", ""new"", ""hard"", ""."", ""holtenberger"", ""limbad"", ""do"", ""n't"", ""stop"", "","", ""so"", ""they"", ""'ll"", ""struggle"", ""at"", ""the"", ""restart"", ""."", ""olly"", "","", ""safety"", ""car"", ""in"", ""this"", ""lap"", ""."", ""ollons"", ""up"", ""behind"", ""my"", ""12"", ""lap"", ""old"", ""hard"", ""."", ""in"", ""a"", ""very"", ""good"", ""position"", "","", ""olly"", "".""]","{""this"": 1, ""they"": 1, ""it"": 1, ""up"": 1, ""at"": 1, ""a"": 2, ""on"": 1, ""the"": 1, ""so"": 1, ""in"": 2, ""very"": 1, ""my"": 1, ""did"": 1}",37,0,0,4.081,False
clip_0850,"Copy, quite lucky. Safety car in the slab, it's got to get to the end. Remember no overtaking with waterline. Nelly has to pack the 13. Motorized to the restart.","copy, quite lucky. safety car in the slab, it's got to get to the end. remember no overtaking with waterline. nelly has to pack the 13. motorized to the restart.","[""copy"", "","", ""quite"", ""lucky"", ""."", ""safety"", ""car"", ""in"", ""the"", ""slab"", "","", ""it"", ""'s"", ""got"", ""to"", ""get"", ""to"", ""the"", ""end"", ""."", ""remember"", ""no"", ""overtaking"", ""with"", ""waterline"", ""."", ""nelly"", ""has"", ""to"", ""pack"", ""the"", ""13."", ""motorized"", ""to"", ""the"", ""restart"", "".""]","[""copy"", "","", ""quite"", ""lucky"", ""."", ""safety"", ""car"", ""in"", ""the"", ""slab"", "","", ""it"", ""'s"", ""get"", ""to"", ""get"", ""to"", ""the"", ""end"", ""."", ""remember"", ""no"", ""overtake"", ""with"", ""waterline"", ""."", ""nelly"", ""have"", ""to"", ""pack"", ""the"", ""13."", ""motorize"", ""to"", ""the"", ""restart"", "".""]","{""has"": 1, ""to"": 4, ""it"": 1, ""the"": 4, ""in"": 1, ""no"": 1, ""with"": 1}",29,1,0,4.172,False
clip_0851,"Green flag, I think he still has the pack. Seeds of cards in the pit lane. Mode race jump 4. And he's gone. We're checking that Olly.","green flag, i think he still has the pack. seeds of cards in the pit lane. mode race jump 4. and he's gone. we're checking that olly.","[""green"", ""flag"", "","", ""i"", ""think"", ""he"", ""still"", ""has"", ""the"", ""pack"", ""."", ""seeds"", ""of"", ""cards"", ""in"", ""the"", ""pit"", ""lane"", ""."", ""mode"", ""race"", ""jump"", ""4."", ""and"", ""he"", ""'s"", ""gone"", ""."", ""we"", ""'re"", ""checking"", ""that"", ""olly"", "".""]","[""green"", ""flag"", "","", ""i"", ""think"", ""he"", ""still"", ""have"", ""the"", ""pack"", ""."", ""seed"", ""of"", ""card"", ""in"", ""the"", ""pit"", ""lane"", ""."", ""mode"", ""race"", ""jump"", ""4."", ""and"", ""he"", ""'s"", ""go"", ""."", ""we"", ""'re"", ""check"", ""that"", ""olly"", "".""]","{""and"": 1, ""he"": 2, ""has"": 1, ""i"": 1, ""we"": 1, ""the"": 2, ""in"": 1, ""that"": 1, ""of"": 1}",26,0,0,3.654,False
clip_0852,"Mode Race, good job! P7 Watch for debris along here, it's offline, it's offline so stay left. OK, Ollie, 39 to go, time management is very good, the cars ahead still have to stop. Call up the N2 on the S2 plan. OK, Ollie.","mode race, good job! p7 watch for debris along here, it's offline, it's offline so stay left. ok, ollie, 39 to go, time management is very good, the cars ahead still have to stop. call up the n2 on the s2 plan. ok, ollie.","[""mode"", ""race"", "","", ""good"", ""job"", ""!"", ""p7"", ""watch"", ""for"", ""debris"", ""along"", ""here"", "","", ""it"", ""'s"", ""offline"", "","", ""it"", ""'s"", ""offline"", ""so"", ""stay"", ""left"", ""."", ""ok"", "","", ""ollie"", "","", ""39"", ""to"", ""go"", "","", ""time"", ""management"", ""is"", ""very"", ""good"", "","", ""the"", ""cars"", ""ahead"", ""still"", ""have"", ""to"", ""stop"", ""."", ""call"", ""up"", ""the"", ""n2"", ""on"", ""the"", ""s2"", ""plan"", ""."", ""ok"", "","", ""ollie"", "".""]","[""mode"", ""race"", "","", ""good"", ""job"", ""!"", ""p7"", ""watch"", ""for"", ""debris"", ""along"", ""here"", "","", ""it"", ""'s"", ""offline"", "","", ""it"", ""'s"", ""offline"", ""so"", ""stay"", ""leave"", ""."", ""ok"", "","", ""ollie"", "","", ""39"", ""to"", ""go"", "","", ""time"", ""management"", ""be"", ""very"", ""good"", "","", ""the"", ""cars"", ""ahead"", ""still"", ""have"", ""to"", ""stop"", ""."", ""call"", ""up"", ""the"", ""n2"", ""on"", ""the"", ""s2"", ""plan"", ""."", ""ok"", "","", ""ollie"", "".""]","{""here"": 1, ""for"": 1, ""to"": 2, ""have"": 1, ""is"": 1, ""it"": 2, ""up"": 1, ""on"": 1, ""the"": 3, ""so"": 1, ""very"": 1}",40,0,0,3.825,False
clip_0853,"how's the balance, can we help anywhere? OK, Ollie, this one has been told not to attack. Good job, Ollie, mode race, mode race. OK, P6, good job. OK, Ollie, P5, P5.","how's the balance, can we help anywhere? ok, ollie, this one has been told not to attack. good job, ollie, mode race, mode race. ok, p6, good job. ok, ollie, p5, p5.","[""how"", ""'s"", ""the"", ""balance"", "","", ""can"", ""we"", ""help"", ""anywhere"", ""?"", ""ok"", "","", ""ollie"", "","", ""this"", ""one"", ""has"", ""been"", ""told"", ""not"", ""to"", ""attack"", ""."", ""good"", ""job"", "","", ""ollie"", "","", ""mode"", ""race"", "","", ""mode"", ""race"", ""."", ""ok"", "","", ""p6"", "","", ""good"", ""job"", ""."", ""ok"", "","", ""ollie"", "","", ""p5"", "","", ""p5"", "".""]","[""how"", ""'s"", ""the"", ""balance"", "","", ""can"", ""we"", ""help"", ""anywhere"", ""?"", ""ok"", "","", ""ollie"", "","", ""this"", ""one"", ""have"", ""be"", ""tell"", ""not"", ""to"", ""attack"", ""."", ""good"", ""job"", "","", ""ollie"", "","", ""mode"", ""race"", "","", ""mode"", ""race"", ""."", ""ok"", "","", ""p6"", "","", ""good"", ""job"", ""."", ""ok"", "","", ""ollie"", "","", ""p5"", "","", ""p5"", "".""]","{""this"": 1, ""been"": 1, ""has"": 1, ""to"": 1, ""can"": 1, ""how"": 1, ""not"": 1, ""we"": 1, ""the"": 1}",29,1,1,3.793,False
clip_0854,"Turn 7 minus 0.5 OK, Ollie has a max behind a similar HR and he's also on hard Racing him to the end 34 to go These laps are good Ollie, good job Up in 2.1","turn 7 minus 0.5 ok, ollie has a max behind a similar hr and he's also on hard racing him to the end 34 to go these laps are good ollie, good job up in 2.1","[""turn"", ""7"", ""minus"", ""0.5"", ""ok"", "","", ""ollie"", ""has"", ""a"", ""max"", ""behind"", ""a"", ""similar"", ""hr"", ""and"", ""he"", ""'s"", ""also"", ""on"", ""hard"", ""racing"", ""him"", ""to"", ""the"", ""end"", ""34"", ""to"", ""go"", ""these"", ""laps"", ""are"", ""good"", ""ollie"", "","", ""good"", ""job"", ""up"", ""in"", ""2.1""]","[""turn"", ""7"", ""minus"", ""0.5"", ""ok"", "","", ""ollie"", ""have"", ""a"", ""max"", ""behind"", ""a"", ""similar"", ""hr"", ""and"", ""he"", ""'s"", ""also"", ""on"", ""hard"", ""race"", ""him"", ""to"", ""the"", ""end"", ""34"", ""to"", ""go"", ""these"", ""lap"", ""be"", ""good"", ""ollie"", "","", ""good"", ""job"", ""up"", ""in"", ""2.1""]","{""and"": 1, ""has"": 1, ""he"": 1, ""to"": 2, ""up"": 1, ""a"": 2, ""on"": 1, ""him"": 1, ""the"": 1, ""in"": 1, ""these"": 1, ""are"": 1}",32,0,0,3.344,False
